       Z A ab        |   abs_cyburt_sens    |   rel_cyburt_sens    | 
      45 22 pg       | 3.2364635198307206e+37 |  2.975189508606008   | 
      48 27 pg       | 3.2317478579628703e+37 |  2.9708545338320316  | 
      57 26 ag       | 3.23064287568173e+37 |  2.9698387548282206  | 
      50 24 pg       | 3.2293433504203473e+37 |  2.968644137957014   | 
      76 32 pg       | 3.227272777681312e+37 |  2.9667407189157555  | 
      16 8 ag        | 3.227000345853424e+37 |   2.96649028003048   | 
      45 21 pa       | 3.2264991904880486e+37 |  2.9660295820568705  | 
     108 46 pg       | 3.224223577229095e+37 |  2.963937675056467   | 
     100 43 pg       | 3.223964207217292e+37 |  2.9636992435298226  | 
      63 33 gp       | 3.2184647000619613e+37 |  2.958643701920659   | 
      21 10 ag       | 3.2180039171082375e+37 |  2.9582201171648714  | 
      99 45 pa       | 3.2174264189281985e+37 |  2.9576892393978382  | 
      67 31 pa       | 3.214281134011323e+37 |  2.9547978678038356  | 
      16 10 ap       | 3.214281047343376e+37 |   2.95479778813244   | 
      93 44 pg       | 3.213620764833445e+37 |  2.954190809068957   | 
      52 27 ap       | 3.2132668560618277e+37 |  2.953865470730407   | 
      82 38 pg       | 3.212464665450696e+37 |  2.9531280395573014  | 
       6 3 ag        | 3.2053127305284533e+37 |  2.9465534677703773  | 
      13 7 pg        | 3.2046497975867837e+37 |  2.9459440522398515  | 
      34 20 ap       | 3.20188232270545e+37 |  2.9433999907412978  | 
      23 12 ap       | 3.1991439535184614e+37 |  2.940882685285544   | 
     100 47 ag       | 3.198391926783751e+37 |  2.940191368347289   | 
      88 39 pa       | 3.1983103415430453e+37 |  2.9401163693396635  | 
       7 4 ag        | 3.197835647021369e+37 |  2.939679996072352   | 
      64 28 pg       | 3.193516315345229e+37 |  2.9357093564503383  | 
      34 17 ag       | 3.1896697375608006e+37 |  2.9321733061293176  | 
      84 37 pg       | 3.1877784916547243e+37 |  2.9304347371809967  | 
      68 31 pg       | 3.186204585035785e+37 |  2.9289878892769488  | 
      58 26 pa       | 3.180095599082157e+37 |  2.923372071021594   | 
     101 47 ag       | 3.1787721863831027e+37 |  2.922155495103572   | 
      21 11 ag       | 3.177279525233447e+37 |  2.920783333864878   | 
      24 12 ag       | 3.1735463957614094e+37 |  2.9173515733733972  | 
     104 46 pg       | 3.1730973829593425e+37 |  2.9169388085856114  | 
     112 52 pa       | 3.1655752677656756e+37 |  2.910023940529909   | 
      34 19 pg       | 3.162241975131154e+37 |  2.9069597387508446  | 
     105 47 pa       | 3.1603406697228257e+37 |  2.9052119223862065  | 
      57 27 ag       | 3.1582965995536734e+37 |  2.9033328664089484  | 
      41 20 pg       | 3.157367293046255e+37 |  2.902478581182432   | 
     130 52 pg       | 3.152127626986284e+37 |  2.8976619041537224  | 
      63 32 ag       | 3.1501931410363243e+37 |  2.8958835858542575  | 
      13 7 ap        | 3.1476639843300933e+37 |  2.8935586035234224  | 
      89 44 pg       | 3.1445395588109856e+37 |   2.89068640738467   | 
      39 20 pg       | 3.143847584982049e+37 |  2.8900502953866614  | 
      76 41 gp       | 3.143583873559181e+37 |  2.8898078729234355  | 
      46 23 ap       | 3.143416468011478e+37 |   2.88965398173135   | 
       7 3 ag        | 3.1415023150008493e+37 |  2.8878943549287635  | 
      75 36 pg       | 3.138544859891131e+37 |  2.8851756499717345  | 
     116 52 ga       | 3.1353154745039043e+37 |  2.8822069671905286  | 
      22 14 ag       | 3.134778525503852e+37 |  2.881713365139455   | 
      63 33 gp       | 3.1327569002896923e+37 |  2.8798549421754243  | 
      49 23 pg       | 3.127039296484343e+37 |   2.87459891047545   | 
     117 52 ga       | 3.12697629402863e+37 |  2.8745409940972473  | 
      66 35 gp       | 3.12449369259937e+37 |  2.8722588087177034  | 
      22 13 ap       | 3.1215202511832054e+37 |  2.8695254080006487  | 
     125 52 pg       | 3.117225285224735e+37 |  2.8655771670947447  | 
      83 41 pg       | 3.113833446653555e+37 |  2.862459145689582   | 
      71 35 pg       | 3.1125653377243485e+37 |  2.8612934089652757  | 
      45 21 ap       | 3.1104482729303255e+37 |   2.85934725109091   | 
     115 51 pa       | 3.110294402655799e+37 |  2.859205802493188   | 
      94 40 pg       | 3.10516248156848e+37 |  2.854488172374872   | 
     102 48 ag       | 3.103605531286542e+37 |  2.8530569119525437  | 
      99 44 pa       | 3.1031128524251364e+37 |  2.8526040061896376  | 
      38 19 pg       | 3.0995210496141496e+37 |  2.849302163306271   | 
     107 53 gp       | 3.0944325191608146e+37 |  2.8446244209723246  | 
      46 22 ag       | 3.0937876342048253e+37 |  2.844031596445318   | 
     118 51 pa       | 3.0934186468832096e+37 |  2.8436923968216075  | 
     109 47 pa       | 3.0933441832684866e+37 |  2.8436239445236167  | 
      23 13 ap       | 3.086059180013811e+37 |  2.836927046776842   | 
      80 37 pg       | 3.079936009835258e+37 |  2.831298189364109   | 
       8 5 pg        | 3.0718779827819765e+37 |  2.8238906726712463  | 
      26 12 ag       | 3.070718053882023e+37 |  2.822824382792579   | 
      27 14 ag       | 3.066031830407911e+37 |  2.8185164699025584  | 
      53 29 gp       | 3.065350194413164e+37 |  2.817889861183556   | 
      65 31 ag       | 3.061660861554842e+37 |  2.814498361682147   | 
      71 31 pa       | 3.059215957529915e+37 |  2.812250830461745   | 
      53 26 pg       | 3.0575759544583687e+37 |  2.8107432219555313  | 
      93 47 pg       | 3.057372758726231e+37 |  2.810556429857692   | 
      91 40 pg       | 3.0542463648042533e+37 |  2.807682424221774   | 
      70 32 pg       | 3.049814664351715e+37 |  2.8036084871571703  | 
      82 39 pa       | 3.04266943208642e+37 |  2.797040076933479   | 
     121 51 pa       | 3.0374607644645916e+37 |  2.7922518958934868  | 
      89 47 gp       | 3.0339499678045953e+37 |  2.789024519676926   | 
      51 25 ag       | 3.033557581342235e+37 |  2.788663809883974   | 
     116 50 ag       | 3.0290560413816796e+37 |  2.7845256713320787  | 
      43 21 ag       | 3.026052705890899e+37 |  2.7817647898365068  | 
      31 16 ag       | 3.0257187070465096e+37 |  2.781457754131755   | 
      90 48 gp       | 3.0213765161954926e+37 |  2.7774661007158725  | 
      54 26 ag       | 3.0179703555183483e+37 |  2.7743349134031865  | 
      59 29 ag       | 3.0176865964549075e+37 |  2.774074061710174   | 
      22 13 ap       | 3.0135807486499637e+37 |  2.7702996717816752  | 
      91 45 pg       | 3.013240273988656e+37 |  2.769986683041323   | 
      61 29 pa       | 3.0093392618998274e+37 |  2.766400592801617   | 
      58 32 gp       | 3.007971881239244e+37 |  2.765143598378318   | 
      52 25 pg       | 3.006604788477433e+37 |  2.7638868686122295  | 
      83 37 pg       | 3.002854164598892e+37 |  2.760439026006932   | 
      87 39 pg       | 3.001046125239246e+37 |   2.7587769464868    | 
      39 22 ap       | 2.9983573944849797e+37 |  2.7563052722403443  | 
      64 33 pg       | 2.990975266127473e+37 |  2.749519090129574   | 
      98 45 pg       | 2.9884758459902727e+37 |  2.7472214437868194  | 
      62 30 pa       | 2.988120285730211e+37 |  2.7468945872815844  | 
      36 19 ap       | 2.9857317872070856e+37 |  2.7446989080459674  | 
      21 11 ap       | 2.985446549346745e+37 |  2.7444366969367295  | 
     105 51 pg       | 2.9840567484592537e+37 |  2.7431590922320326  | 
      66 30 pg       | 2.980347655937105e+37 |  2.739749428229726   | 
       3 1 ag        | 2.976695093475897e+37 |  2.736391730715903   | 
      49 23 ag       | 2.9745289449748697e+37 |  2.734400451575925   | 
      55 25 pa       | 2.9711235100791486e+37 |  2.7312699314536033  | 
      16 10 ag       | 2.9682266953309463e+37 |  2.7286069714682926  | 
      38 21 gp       | 2.9670667751010246e+37 |  2.727540689559741   | 
      36 16 pa       | 2.9667674877146827e+37 |  2.727265563118041   | 
      29 18 ag       | 2.964266636008201e+37 |  2.7249666007740774  | 
      54 24 pa       | 2.963230401697768e+37 |  2.724014019838137   | 
      93 49 gp       | 2.962056671009572e+37 |  2.7229350423653327  | 
      96 44 pg       | 2.9605283962315844e+37 |  2.721530142523924   | 
      97 43 pa       | 2.960178291488984e+37 |  2.7212083011218144  | 
      83 40 pg       | 2.958921356775804e+37 |  2.7200528365387155  | 
      25 12 pg       | 2.958635125350305e+37 |  2.719789712073088   | 
      15 7 pg        | 2.956218100833199e+37 |  2.7175678096968445  | 
      55 29 pg       | 2.9512288751473e+37  |  2.7129813554310074  | 
      26 16 ag       | 2.950535680206014e+37 |  2.7123441208989028  | 
     117 51 pa       | 2.949501215635413e+37 |  2.7113931668348084  | 
      60 28 pg       | 2.946948847717654e+37 |  2.7090468470927536  | 
       9 4 pg        | 2.9465387012211304e+37 |   2.70866981100198   | 
      68 34 ag       | 2.945217412229855e+37 |  2.7074551873485406  | 
     103 49 pg       | 2.9414820844990226e+37 |  2.7040214060598333  | 
      32 17 ap       | 2.9358905348329305e+37 |  2.6988812523700196  | 
     113 49 pa       | 2.935127405657349e+37 |  2.698179729271431   | 
      17 10 ag       | 2.9332984318182107e+37 |  2.696498405275539   | 
      32 15 pa       | 2.9322923072473405e+37 |   2.69557350337281   | 
      67 33 pg       | 2.931626218321641e+37 |  2.694961186635298   | 
      19 9 pa        | 2.9305826557306185e+37 |  2.694001869017979   | 
      64 29 pg       | 2.929334314167366e+37 |  2.692854303874918   | 
     116 50 ag       | 2.929308912850091e+37 |  2.692830953161339   | 
     121 51 pa       | 2.929224782297845e+37 |   2.6927536143207    | 
      71 35 pa       | 2.9269692675249407e+37 |  2.690680183290894   | 
      45 24 pg       | 2.924646297602468e+37 |  2.6885447426471787  | 
      46 21 pg       | 2.923769348574014e+37 |  2.6877385881723788  | 
      98 43 pg       | 2.9179458928820706e+37 |  2.682385249822559   | 
      55 25 ag       | 2.917229119949312e+37 |  2.6817263407087903  | 
      65 33 gp       | 2.9147609389649134e+37 |  2.679457411636941   | 
      57 27 pa       | 2.912817152549904e+37 |  2.6776705436826225  | 
      20 11 ap       | 2.9121995816010607e+37 |  2.677102828150975   | 
      23 14 ag       | 2.9021329235289194e+37 |  2.6678488336908353  | 
     102 48 pg       | 2.896023171654135e+37 |  2.6622323113457926  | 
      96 44 pg       | 2.893608495904598e+37 |  2.6600125681252407  | 
      85 43 pg       | 2.8911958176044374e+37 |  2.657794661103488   | 
      71 34 pa       | 2.8881562052865957e+37 |  2.6550004313453397  | 
      34 17 pg       | 2.8875936285756006e+37 |  2.6544832704633823  | 
      82 37 pg       | 2.8841502464845127e+37 |  2.651317866556076   | 
      18 9 ap        | 2.8837724122276133e+37 |  2.6509705341946166  | 
      78 39 pg       | 2.881035840546309e+37 |  2.6484548811350725  | 
     100 44 pa       | 2.8805423259357196e+37 |  2.6480012070915455  | 
      27 16 ag       | 2.8801594075844996e+37 |  2.6476492010657644  | 
      93 42 pg       | 2.8787357590604595e+37 |  2.646340481184723   | 
      44 25 gp       | 2.877964197742096e+37 |  2.645631206655418   | 
     105 46 pa       | 2.8765516715284776e+37 |  2.644332711200228   | 
      76 41 gp       | 2.87166433948295e+37 |  2.6398399248802735  | 
     128 52 pg       | 2.8707257085126237e+37 |   2.63897706793835   | 
      75 40 gp       | 2.867874661797824e+37 |  2.636356181213552   | 
      70 32 pa       | 2.8670905773369114e+37 |  2.635635394512984   | 
      69 31 pg       | 2.8630984269821933e+37 |  2.6319655234394004  | 
      40 18 pg       | 2.8630115042832463e+37 |  2.6318856178571552  | 
      91 44 pg       | 2.861060977350866e+37 |  2.6300925535355852  | 
      26 14 pg       | 2.8596772520221865e+37 |  2.6288205339205164  | 
     108 52 ga       | 2.856841483830412e+37 |  2.6262136923104347  | 
     105 51 gp       | 2.8523752263675e+37  |  2.622107987962164   | 
      95 42 pa       | 2.8521688788561847e+37 |   2.62191829852274   | 
      67 31 pg       | 2.8486823219970695e+37 |  2.618713205270541   | 
      47 23 ag       | 2.8459692825500983e+37 |  2.616219184729415   | 
     107 47 pa       | 2.8455334754564364e+37 |  2.615818559576406   | 
      38 19 ag       | 2.8287359580713366e+37 |  2.600377076244813   | 
      21 11 pg       | 2.827565020934108e+37 |  2.5993006668045164  | 
      67 33 ag       | 2.826577927899174e+37 |  2.5983932600552797  | 
      78 35 pg       | 2.812122574568988e+37 |  2.5851048619912684  | 
      65 34 ag       | 2.8118787758880735e+37 |  2.584880744749339   | 
      95 44 ag       | 2.8045602663178137e+37 |  2.5781530455929436  | 
     105 48 pa       | 2.796503232045894e+37 |  2.5707464415359484  | 
      43 21 ap       | 2.7894669900187616e+37 |  2.564278222960066   | 
     107 51 pa       | 2.785668371905943e+37 |  2.5607862606106644  | 
       7 3 ag        | 2.780354097806781e+37 |  2.5559009985186294  | 
      36 17 pg       | 2.780323537301691e+37 |  2.5558729051093994  | 
      23 14 ap       | 2.778038009758992e+37 |  2.553771884187951   | 
      91 47 pg       | 2.7779252542014277e+37 |  2.5536682311883587  | 
      27 16 ap       | 2.772264880416892e+37 |  2.5484648094302105  | 
      71 38 gp       | 2.7689479748424435e+37 |  2.5454156718126635  | 
      99 46 pg       | 2.7647259230687333e+37 |  2.5415344588575453  | 
     117 52 pg       | 2.760969320118181e+37 |  2.538081119860211   | 
     114 50 pg       | 2.7523133263045096e+37 |  2.5301239092124788  | 
      68 33 ag       | 2.743272016287669e+37 |  2.521812488261389   | 
      45 21 ag       | 2.74262454181577e+37 |  2.521217283265541   | 
      23 13 ap       | 2.7402278649379894e+37 |  2.5190140858994647  | 
      49 24 pg       | 2.7388237723075013e+37 |  2.5177233431990627  | 
     111 51 pg       | 2.7369458468198014e+37 |  2.5159970193351557  | 
      43 22 pg       | 2.7368071079542017e+37 |  2.5158694806143145  | 
      72 34 pa       | 2.73497166040922e+37 |  2.5141822055234737  | 
      96 46 ag       | 2.7338134697253026e+37 |  2.513117513537717   | 
      84 41 pa       | 2.733623154444712e+37 |  2.5129425620752115  | 
     121 52 pg       | 2.732111777307919e+37 |  2.5115531957581245  | 
      82 34 pg       | 2.7311777611363254e+37 |  2.510694581070344   | 
      37 19 pg       | 2.728196773425616e+37 |  2.507954243257838   | 
     125 52 pa       | 2.7281478735592516e+37 |  2.5079092909917344  | 
      96 49 pg       | 2.7238175910179266e+37 |  2.5039285845486337  | 
      20 11 ag       | 2.7179000981783504e+37 |  2.4984888005048207  | 
      25 12 ag       | 2.7160840848947625e+37 |  2.496819390781611   | 
     123 51 pa       | 2.714479370544199e+37 |  2.495344222199962   | 
      79 38 pg       | 2.7082838638327754e+37 |  2.489648867855511   | 
      38 21 pg       | 2.704863761714357e+37 |  2.4865048645695995  | 
      17 9 ag        | 2.704561790727817e+37 |  2.486227271170029   | 
     111 52 pa       | 2.6978017715340677e+37 |  2.4800129764437067  | 
      16 8 ag        | 2.692017744631307e+37 |  2.474695883866223   | 
      64 35 gp       | 2.690488028615898e+37 |  2.4732896591359563  | 
      86 41 pg       | 2.6903852478472195e+37 |  2.4731951756780757  | 
      47 23 pa       | 2.6900714505726795e+37 |  2.472906710705948   | 
     111 51 ga       | 2.6871361972440875e+37 |  2.470208415219279   | 
      35 17 pa       | 2.6826151991505776e+37 |  2.466052389355301   | 
      38 21 pg       | 2.6801166765952917e+37 |  2.4637555681342507  | 
      17 8 pg        | 2.6798237067169737e+37 |  2.463486249199256   | 
      48 27 gp       | 2.676038323358153e+37 |  2.4600064531854255  | 
      67 30 pg       | 2.6740271935992435e+37 |  2.4581576783969905  | 
     101 44 pg       | 2.6687942972757907e+37 |  2.4533472245958694  | 
     107 52 ga       | 2.668343110860921e+37 |  2.4529324616672215  | 
      62 33 gp       | 2.662570547672368e+37 |  2.4476259073584474  | 
     120 52 pg       | 2.6621946715155964e+37 |  2.4472803750231344  | 
      74 39 gp       | 2.661510566312045e+37 |  2.4466514964302144  | 
      78 37 pg       | 2.6606363378068727e+37 |  2.4458478428556334  | 
      87 40 pg       | 2.658481455218025e+37 |  2.4438669201505463  | 
      93 46 pg       | 2.652729396149618e+37 |  2.438579214700339   | 
      26 15 pg       | 2.650496509613102e+37 |  2.436526585169172   | 
     104 52 gp       | 2.648862535321343e+37 |  2.4350245187499504  | 
      66 33 pg       | 2.6449803966941534e+37 |  2.4314557783504998  | 
     117 50 ag       | 2.6388550028309733e+37 |  2.4258248767672907  | 
      43 24 ap       | 2.638455035416026e+37 |  2.4254571980187296  | 
     106 51 pa       | 2.6274007046331216e+37 |  2.415295263929734   | 
      15 9 gp        | 2.625199402043118e+37 |  2.4132716686285924  | 
      33 16 ag       | 2.622329933809936e+37 |  2.4106338475222113  | 
     120 52 pa       | 2.619129919617494e+37 |  2.4076921648508613  | 
      87 38 pg       | 2.614679897832789e+37 |  2.4036013855030327  | 
      85 42 pg       | 2.614604273370592e+37 |  2.4035318660707436  | 
      70 37 gp       | 2.6128229871542877e+37 |  2.4018943799597157  | 
     121 52 pa       | 2.6087306991967137e+37 |  2.3981324552159426  | 
      27 13 ag       | 2.6056629796405724e+37 |  2.3953123872674387  | 
      92 42 pg       | 2.605249077463314e+37 |  2.394931898685435   | 
      21 11 ag       | 2.6011085587558695e+37 |  2.3911256367754534  | 
      24 14 ag       | 2.5972162043346857e+37 |  2.3875475052851014  | 
      44 24 ap       | 2.589724426317131e+37 |  2.380660525338607   | 
      30 18 ag       | 2.587191789960498e+37 |  2.3783323442634305  | 
      36 18 ag       | 2.579125165800838e+37 |  2.3709169244934767  | 
      59 28 pg       | 2.576557841931139e+37 |  2.368556856167194   | 
      36 20 ap       | 2.5753844308866475e+37 |   2.36747817253382   | 
      99 47 pa       | 2.573790345339896e+37 |  2.3660127747113338  | 
       2 1 pg        | 2.573707181201098e+37 |  2.3659363242672833  | 
      17 8 ag        | 2.567809470501295e+37 |  2.3605147253858707  | 
      59 30 pg       | 2.565165460082542e+37 |  2.3580841612808467  | 
      21 12 ap       | 2.56379500090009e+37 |  2.3568243368593387  | 
      69 32 pg       | 2.563597031106793e+37 |  2.356642348819483   | 
      45 21 pa       | 2.556261993395834e+37 |  2.349899455810135   | 
      35 17 ag       | 2.5554181209453794e+37 |  2.3491237076993317  | 
     102 49 pg       | 2.551412550912447e+37 |  2.345441500294568   | 
     106 49 pa       | 2.55087323319924e+37 |   2.34494572075239   | 
      33 17 ag       | 2.545445928105407e+37 |  2.339956552459209   | 
      99 46 ag       | 2.5420885080570053e+37 |  2.3368701710299784  | 
      89 39 pg       | 2.539201427003225e+37 |  2.334216158955048   | 
     109 51 pg       | 2.5380041905327683e+37 |  2.333115573280469   | 
     120 50 pg       | 2.5368392652741383e+37 |  2.3320446903903793  | 
     109 52 pa       | 2.5305202017247826e+37 |  2.3262357537343465  | 
      87 41 pg       | 2.5235689953826043e+37 |  2.3198457060620385  | 
     108 52 pa       | 2.5176089846983343e+37 |   2.3143668365644    | 
     108 51 pa       | 2.515399707295655e+37 |  2.312335910243193   | 
      38 20 ap       | 2.51084674048947e+37 |  2.3081504964445223  | 
      75 33 pg       | 2.5062203183781914e+37 |  2.3038975572584257  | 
      74 35 pa       | 2.5055410217969867e+37 |  2.3032730990962222  | 
      96 42 pg       | 2.5047234815736885e+37 |  2.3025215574581606  | 
     116 51 pa       | 2.499302935795624e+37 |  2.2975386028130673  | 
      96 46 pg       | 2.4932106496898535e+37 |  2.291938136256206   | 
     103 47 pa       | 2.4904949600403346e+37 |  2.2894416794587253  | 
      45 26 ap       | 2.4876884904534935e+37 |  2.286861771228699   | 
     104 52 gp       | 2.483736377320583e+37 |   2.28322870524238   | 
      97 46 pg       | 2.481314347872004e+37 |  2.281002201973984   | 
     108 47 pg       | 2.4800593640266657e+37 |  2.279848530768595   | 
      33 17 pg       | 2.477429133955238e+37 |  2.2774306345476787  | 
      66 33 pg       | 2.477410607829467e+37 |  2.277413604003478   | 
      60 29 ag       | 2.4769767460062e+37  |  2.2770147670826044  | 
      68 35 gp       | 2.472277540413795e+37 |  2.2726949200978814  | 
      42 20 pa       | 2.46597310673832e+37 |  2.266899432271726   | 
      94 42 pa       | 2.4659719367897156e+37 |  2.266898356771016   | 
     103 45 pa       | 2.4652232700953075e+37 |  2.2662101286229164  | 
      83 36 pg       | 2.4606994788700493e+37 |  2.2620515351118065  | 
      67 31 pg       | 2.449544581568279e+37 |  2.2517971530622476  | 
      70 32 pa       | 2.448372004041345e+37 |  2.2507192356580235  | 
      37 19 ap       | 2.4483674364940604e+37 |  2.250715036840803   | 
      66 31 pg       | 2.447762886709146e+37 |  2.2501592912974075  | 
     119 51 pg       | 2.4422744654851065e+37 |  2.245113940671788   | 
      25 12 pg       | 2.441157604187191e+37 |  2.2440872416233466  | 
      48 23 ap       | 2.438192306875224e+37 |  2.241361327551272   | 
      24 11 pa       | 2.4304397411463717e+37 |  2.2342346128270267  | 
      73 37 gp       | 2.426015060110423e+37 |  2.230167128513849   | 
      62 31 pg       | 2.4214758678151426e+37 |   2.22599437723403   | 
     110 48 pg       | 2.4144674066601e+37  |  2.2195516968292632  | 
      48 25 pg       | 2.412142079908612e+37 |  2.2174140896191963  | 
      60 29 pg       | 2.4079815516713877e+37 |  2.2135894335136035  | 
      89 45 pg       | 2.4043301782018697e+37 |  2.2102328290062614  | 
      25 12 ag       | 2.4016765175039724e+37 |  2.2077933936721665  | 
      48 22 ag       | 2.4015357048824405e+37 |  2.2076639486060645  | 
      84 38 pg       | 2.4004408924864367e+37 |  2.206657518490439   | 
     107 47 pg       | 2.394317224988319e+37 |  2.2010282039058753  | 
      54 27 ap       | 2.3922211789416694e+37 |  2.199101367972352   | 
     104 44 pa       | 2.381410775521416e+37 |  2.1891636694187717  | 
      72 33 pg       | 2.3796599619876317e+37 |  2.1875541959841653  | 
     123 52 pg       | 2.3755433250819842e+37 |  2.183769887940099   | 
      37 19 ag       | 2.371459912251682e+37 |  2.1800161218501732  | 
      36 16 pg       | 2.3641492140920928e+37 |  2.173295603502995   | 
      52 25 ag       | 2.3639749236146404e+37 |  2.173135383189437   | 
      97 46 pg       | 2.351462137317758e+37 |  2.1616327321365802  | 
      15 7 pa        | 2.347760080828657e+37 |   2.15822953616074   | 
     109 49 ag       | 2.3462864476732414e+37 |  2.156874866819757   | 
      64 28 pa       | 2.3187895636459145e+37 |  2.131597757908689   | 
      70 38 gp       | 2.3103417958204926e+37 |  2.123831963531174   | 
      82 36 pg       | 2.3097365017850627e+37 |  2.123275533819299   | 
      74 34 pa       | 2.29989858023143e+37 |  2.1142318103805784  | 
      95 44 ag       | 2.298458550091683e+37 |  2.1129080313428723  | 
      34 17 pg       | 2.29509344551232e+37 |  2.1098145857413577  | 
      81 37 pg       | 2.294449035703197e+37 |  2.1092221980034465  | 
      55 26 pg       | 2.293043755942737e+37 |  2.1079303640079887  | 
      96 45 pg       | 2.2918904105974285e+37 |  2.106870126205172   | 
     122 51 pg       | 2.2868411233805505e+37 |  2.1022284590701816  | 
      95 45 pg       | 2.280343816868306e+37 |  2.096255668692356   | 
      28 18 ap       | 2.279499994726529e+37 |  2.095479966828899   | 
      85 37 pg       | 2.272698694141874e+37 |  2.0892277232857985  | 
      84 38 pg       | 2.2681227211215623e+37 |  2.0850211605242297  | 
      41 23 gp       | 2.2676797685705657e+37 |  2.0846139667540977  | 
      33 19 gp       | 2.256001972204088e+37 |  2.0738788983622256  | 
      27 13 ap       | 2.252899476485568e+37 |  2.0710268616698055  | 
      44 23 pg       | 2.251481459538185e+37 |  2.0697233187381365  | 
      73 34 pa       | 2.239984522969156e+37 |  2.059154509650163   | 
      35 19 ag       | 2.2399657902597533e+37 |  2.0591372891994633  | 
      19 10 pg       | 2.2355516439411286e+37 |  2.055079489154397   | 
      85 37 pa       | 2.2354812395405256e+37 |  2.0550147683773052  | 
      94 43 pg       | 2.2348982101202326e+37 |  2.054478805897322   | 
      11 6 ap        | 2.233860229921077e+37 |  2.053524620015186   | 
     112 52 pa       | 2.2326309021669675e+37 |  2.0523945337298772  | 
      52 24 pg       | 2.229232774651979e+37 |  2.049270731076285   | 
      47 27 gp       | 2.2222941670410096e+37 |  2.0428922650617607  | 
      41 24 gp       | 2.21805213138073e+37 |  2.0389926814841104  | 
     106 53 gp       | 2.2163445988677794e+37 |  2.037422995069601   | 
      78 34 pa       | 2.2088783935489866e+37 |  2.0305595233828466  | 
     111 48 pa       | 2.199488150394179e+37 |  2.021927338052698   | 
      89 45 pg       | 2.198677149812714e+37 |  2.0211818081226793  | 
      31 17 ag       | 2.186899535148191e+37 |  2.0103549795885125  | 
      96 46 ag       | 2.1815837409995733e+37 |  2.0054683201579424  | 
      24 12 pg       | 2.1809348627077463e+37 |  2.0048718246700816  | 
      98 42 pg       | 2.176017568496886e+37 |  2.000351494977737   | 
     101 47 pg       | 2.1653349426667955e+37 |  1.9905312587540605  | 
      13 6 pg        | 2.1637081523244123e+37 |  1.989035796336609   | 
     114 49 pg       | 2.1616494933789273e+37 |  1.9871433293092886  | 
      97 46 ag       | 2.1578834930314614e+37 |  1.9836813515503755  | 
      62 29 pg       | 2.1565505781564004e+37 |  1.982456040550314   | 
      62 31 pg       | 2.151899547623208e+37 |  1.978180479536951   | 
      56 28 ag       | 2.1473617062408313e+37 |  1.9740089701132106  | 
      73 35 pa       | 2.1355806640671e+37  |  1.9631789907666295  | 
      47 23 pa       | 2.1342574500276184e+37 |  1.9619625974707422  | 
      96 50 gp       | 2.132638030611209e+37 |  1.9604739109373666  | 
      67 34 ag       | 2.127773913292113e+37 |  1.956002465259783   | 
      71 34 pg       | 2.1201252722983816e+37 |  1.948971285609461   | 
      14 7 ag        | 2.1170886361247514e+37 |  1.9461797917366332  | 
      92 44 pg       | 2.116088618376756e+37 |  1.9452605036637025  | 
      26 13 ag       | 2.1060309805870213e+37 |  1.9360148012944254  | 
      51 29 gp       | 2.102599649277297e+37 |  1.9328604753300849  | 
      62 28 pa       | 2.100331236907589e+37 |  1.9307751879037953  | 
     104 48 ag       | 2.094104570315543e+37 |  1.9250511891611148  | 
     101 45 pa       | 2.0931955386012864e+37 |  1.9242155419793452  | 
      29 18 ag       | 2.091655622230228e+37 |  1.9227999403502116  | 
       3 2 ag        | 2.087083533810093e+37 |  1.9185969485918755  | 
     100 49 pg       | 2.085483650515693e+37 |  1.9171262210637179  | 
      24 14 ag       | 2.0816413426748293e+37 |  1.9135940959812234  | 
      89 41 pa       | 2.076005070618529e+37 |  1.908412830261154   | 
      52 25 pg       | 2.0669527545962403e+37 |  1.9000912918000907  | 
      83 39 pg       | 2.0610417174025404e+37 |  1.8946574422492095  | 
      29 15 ag       | 2.0576714178804068e+37 |  1.891559221083523   | 
      73 33 pg       | 2.0552622494980429e+37 |  1.8893445406300726  | 
      24 13 ag       | 2.051185512826002e+37 |  1.8855969117438864  | 
      80 34 pg       | 2.0497118957026742e+37 |  1.8842422571407484  | 
     119 51 pa       | 2.0484539508449017e+37 |  1.8830858639602546  | 
      48 27 gp       | 2.0359267575604075e+37 |  1.8715699689705727  | 
      28 16 ap       | 2.0344778328264414e+37 |  1.870238013383605   | 
      31 16 pg       | 2.0259260305389818e+37 |  1.8623765830633108  | 
     114 52 ga       | 2.0205022138778174e+37 |  1.857390621587761   | 
      31 16 ap       | 2.0164715441302538e+37 |  1.8536853407242109  | 
      53 25 pa       | 2.015657311041931e+37 |  1.852936839241931   | 
      24 12 ag       | 2.0155204280364731e+37 |  1.8528110065609045  | 
      54 27 pg       | 2.0095414613678428e+37 |  1.8473147113622044  | 
      23 12 ag       | 2.009472348207319e+37 |  1.8472511775856493  | 
     102 48 ag       | 2.0020519839178373e+37 |  1.8404298462624848  | 
      30 15 ag       | 1.986756712084077e+37 |  1.8263693348393681  | 
      80 39 pa       | 1.9787231000536944e+37 |   1.81898426218752   | 
      67 35 gp       | 1.97386904648701e+37 |  1.8145220678333052  | 
      67 34 ag       | 1.9693565427564779e+37 |  1.8103738505973122  | 
      48 23 ap       | 1.9688885621234183e+37 |  1.8099436492181902  | 
